Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,vibe_text
5838,0fp5eToibSlsPu10KsnyoT,Rustage;NerdOut;Lex Bratcher;Shao Dow,"Turn it Up (Team 7 Rap) [feat. NerdOut, Lex Bratcher & Shao Dow]","Turn it Up (Team 7 Rap) [feat. NerdOut, Lex Bratcher & Shao Dow]",40,215135,False,0.775,0.807,8,-1.754,1,0.131,0.145,0.0,0.15,0.202,157.099,4,anime,"anime anime turn it up (team 7 rap) [feat. nerdout, lex bratcher & shao dow] by rustage;nerdout;lex bratcher;shao dow"
5839,6XI4iISkO6e6HIU4Dsj4K7,WANDS,抱き寄せ 高まる 君の体温と共に,Just a Lonely Boy ~WANDS 第5期 ver.~,33,265453,False,0.601,0.896,11,-5.461,0,0.0447,0.0218,0.0,0.243,0.606,108.062,4,anime,anime anime just a lonely boy ~wands 第5期 ver.~ by wands
5840,07cpQbAMNXCfpSkq7RZYLj,Ricardo Silva,Música de las Sagas de Dragón Ball,"Sola Nunca Estarás (Caprichosa) [Ending ""D.B. G T.""]",33,237640,False,0.743,0.889,1,-3.59,1,0.0303,0.282,0.0,0.0833,0.918,131.982,4,anime,"anime anime sola nunca estarás (caprichosa) [ending ""d.b. g t.""] by ricardo silva"
5841,5lfCgdeIVycpIvfx3ppeb1,Miyakawa-kun,RÉBECCA,略奪,33,302680,False,0.515,0.905,5,-4.62,0,0.0838,0.00232,0.0,0.157,0.899,116.037,4,anime,anime anime 略奪 by miyakawa-kun
5842,2ANmhNvbK5yoT0Ut4xyN6R,Miliyah,M BEST,ディア ロンリーガール,34,210546,False,0.658,0.709,0,-6.923,0,0.0733,0.0429,0.0,0.165,0.213,189.095,4,anime,anime anime ディア ロンリーガール by miliyah
5843,4mFOAfQQZ1U3NVBoamJfGR,ENHYPEN,DIMENSION : ANSWER,Outro : Day 2,50,112289,False,0.36,0.586,9,-7.536,1,0.036,0.0752,0.0889,0.0835,0.0368,89.831,4,anime,anime anime outro : day 2 by enhypen
5844,0MBIidXUyktEmdEhGQIec7,MegaR,Baki Rap. El Campeón,Baki Rap. El Campeón,34,169097,False,0.642,0.849,0,-7.165,1,0.423,0.467,0.0,0.0888,0.807,89.856,4,anime,anime anime baki rap. el campeón by megar
5845,70mFYCUkdIQwjP7g4GVrsu,Keyblade,Yūgen,Yūgen,33,251846,False,0.728,0.74,4,-9.726,0,0.189,0.462,0.0,0.0534,0.886,94.915,4,anime,anime anime yūgen by keyblade
5846,6VnTOHM8MGLkRuaY9Pt7BH,Bastiancortesxv,Wolf in Sheep's Clothing,Wolf in Sheep's Clothing,33,187977,False,0.623,0.8,11,-7.997,0,0.0863,0.0694,0.0,0.0843,0.616,173.168,4,anime,anime anime wolf in sheep's clothing by bastiancortesxv
5847,1R1vXeXn2ABnDd5SJHOXEF,Nattalia Sarria,Anime Music Collection,"Luz de Luna (From ""Sailor Moon"")",33,171326,False,0.603,0.927,5,-6.999,0,0.0461,0.0743,0.0,0.56,0.755,140.048,4,anime,"anime anime luz de luna (from ""sailor moon"") by nattalia sarria"
5848,10RfOpNojeT8HkxqLQ4GJW,Mauren Mendo,"Star Talent Anime Concert, Vol. 1",Blue Dream,33,251440,False,0.467,0.486,5,-10.832,1,0.035,0.347,1.43e-05,0.105,0.232,142.297,4,anime,anime anime blue dream by mauren mendo
5849,0jWZdFBDF90o1GaDqfsCLF,MegaR,Pilares Rap. Los Guardianes de la Noche,Pilares Rap. Los Guardianes de la Noche,34,347322,False,0.779,0.815,6,-7.596,0,0.264,0.3,0.0,0.159,0.489,109.903,4,anime,anime anime pilares rap. los guardianes de la noche by megar
5851,1sHawfDbXKcxK7xNxBtmgg,Yasuharu Takanashi;YAIBA,NARUTO-ナルト- 疾風伝 オリジナル・サウンドトラック Ⅲ,うちはイタチ,43,134266,False,0.471,0.941,7,-7.538,1,0.0826,7.31e-05,0.911,0.348,0.392,156.052,4,anime,anime anime うちはイタチ by yasuharu takanashi;yaiba
5852,65ZhSwcvyecq728ReuzS7g,Hideki Taniuchi,DEATH NOTE Original Soundtrack,Taikutsu,44,127080,False,0.723,0.275,1,-8.247,1,0.118,0.609,0.835,0.111,0.186,160.056,4,anime,anime anime taikutsu by hideki taniuchi
5853,66bK78V5FvJcxdLncAwZ8Q,Kensuke Ushio,DEVILMAN crybaby (Original Soundtrack),Crybaby,46,249333,False,0.172,0.371,11,-10.516,0,0.033,0.904,0.921,0.107,0.101,63.998,4,anime,anime anime crybaby by kensuke ushio
5854,04rQMy0kPLdMyIeK5oyg1g,Hitorie,3分29秒,3分29秒,52,210968,False,0.489,0.914,11,-3.363,0,0.114,0.00624,0.0,0.325,0.692,101.27,4,anime,anime anime 3分29秒 by hitorie
5855,6IRxsf4hUTLzVeXb8PhiGs,Torby Brand,Your Lie in April - Music of the Heart,Again,39,153670,False,0.617,0.26,5,-14.363,1,0.0373,0.986,0.871,0.115,0.104,94.023,4,anime,anime anime again by torby brand
5856,6JygrgxtMOiBWG4QJrDiTB,PianoDeuss,Kioku (Yosuga No Sora Original Soundtrack),Kioku (Yosuga No Sora Original Soundtrack),41,196960,False,0.427,0.0419,11,-26.576,0,0.0517,0.984,0.864,0.175,0.198,108.137,4,anime,anime anime kioku (yosuga no sora original soundtrack) by pianodeuss
5857,5DvUv3UT3KcH3IhNOTfiPF,美波,DROP,DROP,50,302356,False,0.553,0.877,1,-5.027,1,0.0488,0.0533,7.52e-05,0.322,0.541,91.609,4,anime,anime anime drop by 美波
5858,3xNkAPQUeEyLsh3zFAgNjm,Yoshihisa Hirano,DEATH NOTE Original Soundtrack Ⅱ,Low of Solipsism Ⅱ,34,102000,False,0.635,0.533,2,-9.47,0,0.0349,0.946,0.574,0.0614,0.32,132.144,4,anime,anime anime low of solipsism ⅱ by yoshihisa hirano
5859,3sFdaHo9D3hfiFt2wVi6a5,Kenshi Yonezu,M八七,M八七,65,263120,False,0.633,0.719,1,-8.329,1,0.0418,0.3,2.23e-05,0.34,0.334,112.013,4,anime,anime anime m八七 by kenshi yonezu
5860,1OA144pXkdPDAdp8nm14Pk,majiko,アイロニ,アイロニ,44,246906,False,0.618,0.703,2,-3.832,1,0.0313,0.0182,0.0,0.0892,0.418,90.001,4,anime,anime anime アイロニ by majiko
5861,31A3fFQivbhGo9aJQQCdtP,SCANDAL,BEST★SCANDAL,少女S,54,191506,False,0.588,0.881,11,-2.57,1,0.0304,0.00476,6.79e-06,0.0752,0.887,135.786,4,anime,anime anime 少女s by scandal
5862,2m2HiaiQeTVrLjC4g2KzOz,yanaginagi,ユキトキ,ユキトキ,44,269880,False,0.436,0.888,5,-2.839,1,0.0945,0.0957,0.0,0.116,0.637,164.971,4,anime,anime anime ユキトキ by yanaginagi
5863,6c6WreivKNC4zXb00lUJtI,NICO Touches the Walls,マシ・マシ,マシ・マシ,50,247960,False,0.641,0.885,10,-3.046,1,0.0403,0.0886,0.0,0.293,0.866,101.99,4,anime,anime anime マシ・マシ by nico touches the walls
5865,0id1qkWX2s92QjBJcQZj8r,Joe Hisaishi,Spirited Away Soundtrack,The Sixth Station,57,218240,False,0.304,0.0463,4,-25.773,0,0.0353,0.879,0.803,0.0923,0.0392,77.936,4,anime,anime anime the sixth station by joe hisaishi
5866,1hoQxGi3ujVYUzQDhXfvkN,FLOW,FLOW THE BEST 〜Single Collection〜,Re:member,55,199560,False,0.404,0.901,8,-5.991,0,0.0616,0.0035,0.0,0.0924,0.715,171.948,4,anime,anime anime re:member by flow
5867,22sQUmLhT8umlEhQzDrzfJ,Reol,第六感,第六感,60,191624,False,0.675,0.959,7,-1.754,1,0.0835,0.00893,8.48e-05,0.325,0.835,134.017,4,anime,anime anime 第六感 by reol
5868,5QOEvQ6z99KqGKGxz1yk6B,Palademix;Nostalgic,Anime Lofi Beats,"Unravel (From ""Tokyo Ghoul"")",41,168000,False,0.695,0.221,7,-19.067,0,0.0415,0.951,0.806,0.356,0.183,104.996,4,anime,"anime anime unravel (from ""tokyo ghoul"") by palademix;nostalgic"
5870,3CrLoLfSwNqZGbSDupVUdu,CHiCO with HoneyWorks,世界はiに満ちている,プライド革命,55,235586,False,0.328,0.937,1,-2.249,0,0.36,0.00528,5.73e-05,0.365,0.514,184.696,4,anime,anime anime プライド革命 by chico with honeyworks
5871,3Bl9pbEgCoSnm50nG93bvL,Eir Aoi,FRAGMENT (Special Edition),アイリス,52,247426,False,0.59,0.893,9,-2.632,0,0.0482,0.0997,0.0,0.278,0.701,129.048,4,anime,anime anime アイリス by eir aoi
5872,7ml6NhIU4YiIeAtog31ZF1,Khantrast;Junoflo,Big Stunna,Big Stunna,53,144917,True,0.884,0.804,7,-6.923,1,0.15,0.162,0.0,0.151,0.835,105.944,4,anime,anime anime big stunna by khantrast;junoflo
5873,09k2CzqdF7nOqqfCuvGqqd,Rustage;Shwabadi;Connor Quest!,Legend,Legend,38,204812,False,0.771,0.959,7,-3.486,1,0.257,0.639,0.0,0.102,0.633,150.022,4,anime,anime anime legend by rustage;shwabadi;connor quest!
5874,3TeMXdcKef8xeWrjepm2IP,MY FIRST STORY,King & Ashley,King & Ashley,51,203786,False,0.528,0.957,5,-4.358,1,0.11,0.000127,0.0,0.119,0.444,107.556,4,anime,anime anime king & ashley by my first story
5875,185espHo2bItrvYrUUkDhe,sumika,Fanfare / Shunkashuto,ファンファーレ,45,182493,False,0.63,0.945,3,-2.354,1,0.0487,0.0282,0.0,0.255,0.715,109.092,4,anime,anime anime ファンファーレ by sumika
5876,3E5HwkuvaaW60z6lLHj5D4,Aimer,オアイコ,オアイコ,60,234541,False,0.64,0.718,1,-5.088,1,0.0649,0.0629,0.0,0.0946,0.735,92.989,4,anime,anime anime オアイコ by aimer
5877,6ov7dWfxJsadTqkGZbmKOI,Nanawoakari,恋愛脳,恋愛脳,52,189839,False,0.682,0.941,0,-3.294,1,0.0371,0.0289,0.00899,0.25,0.922,156.099,4,anime,anime anime 恋愛脳 by nanawoakari
5878,1Wp4M3MxgeqI7VZ20Z7Q9h,Rustage;Shwabadi;Connor Quest!,Bound by Blood,Bound by Blood,44,193440,False,0.821,0.907,4,-3.964,0,0.261,0.355,0.0,0.0859,0.471,125.039,4,anime,anime anime bound by blood by rustage;shwabadi;connor quest!
5880,1CtAWXSsXyF8jXHoFs7ITx,Rustage;Shwabadi;Connor Quest!;Kiwwi,Unholy God,Unholy God,43,184153,True,0.751,0.904,1,-4.367,1,0.23,0.125,0.000122,0.118,0.457,146.034,4,anime,anime anime unholy god by rustage;shwabadi;connor quest!;kiwwi
5881,5SGesS47gTWra708Z5LhVe,jon-YAKITORY;Ado,Rasen,Rasen,55,231247,False,0.672,0.761,4,-2.804,0,0.0489,0.0109,0.0,0.0846,0.302,104.964,4,anime,anime anime rasen by jon-yakitory;ado
5882,5phqPWGuBctKI3eNxsJvaN,BigRicePiano,Stories in the Rain,A Bitter Rain,49,230639,False,0.356,0.0217,10,-32.216,0,0.0568,0.991,0.864,0.264,0.183,173.716,3,anime,anime anime a bitter rain by bigricepiano
5883,3rysOpH29UDtPpv5W2pzWZ,高木さん(CV:高橋李依),からかい上手の高木さん Cover song collection,小さな恋のうた,49,247017,False,0.759,0.713,6,-5.281,1,0.0299,0.204,0.0129,0.259,0.607,102.513,4,anime,anime anime 小さな恋のうた by 高木さん(cv:高橋李依)
5884,20hq7nXNC6sy3M636qTMI7,Kato,Zelda Vibes,Song of Storms,44,103705,False,0.76,0.366,5,-8.91,1,0.0479,0.837,0.907,0.0945,0.317,84.998,4,anime,anime anime song of storms by kato
5885,6dPU6KFKAPoRDi2fI2TQkk,Macaroni Empitsu,ハッピーエンドへの期待は,裸の旅人,35,213382,False,0.677,0.749,7,-3.505,0,0.0447,0.127,0.0,0.0594,0.649,92.948,4,anime,anime anime 裸の旅人 by macaroni empitsu
5887,2d7JGTzumONnK6cDD4Ttqc,Evan Call,VIOLET EVERGARDEN: Echo Through Eternity,Discovering the Past,36,170026,False,0.139,0.0401,4,-18.38,1,0.0429,0.973,0.851,0.09,0.0397,72.923,4,anime,anime anime discovering the past by evan call
5888,3yXUG6wZczeYgCE3L0z2pD,ENHYPEN,BORDER : DAY ONE,Intro : Walk the Line,52,108633,False,0.45,0.779,8,-5.327,0,0.0372,0.0147,0.000476,0.089,0.275,83.935,4,anime,anime anime intro : walk the line by enhypen
5889,1i4VjLtf3rtqF1eBPPJe92,亜咲花,Natsuyume noisy,Natsuyume noisy,47,256200,False,0.465,0.938,6,-2.492,0,0.0948,0.0226,0.0,0.294,0.533,160.02,4,anime,anime anime natsuyume noisy by 亜咲花
5890,1jij5b2xsyFGDKfnkPfzZy,Ricardo Silva,Música de las Sagas de Dragón Ball,"Mi Corazón Encantado (Opening ""D.B. G T."")",33,215853,False,0.624,0.862,5,-4.802,1,0.041,0.0906,0.0,0.148,0.704,131.004,4,anime,"anime anime mi corazón encantado (opening ""d.b. g t."") by ricardo silva"
5892,2xPucpHodgAmFEwQjhJbq7,Macaroni Empitsu,hope,ボーイズ・ミーツ・ワールド,34,283466,False,0.616,0.742,1,-3.628,1,0.0395,0.206,0.0,0.349,0.765,142.066,4,anime,anime anime ボーイズ・ミーツ・ワールド by macaroni empitsu
5893,0bS4HId35JIx1lPPevNqv3,MegaR,Torneo Raitai Rap (Yujiro vs Kaku),Torneo Raitai Rap (Yujiro vs Kaku),34,181815,False,0.592,0.863,5,-7.544,0,0.346,0.616,0.0,0.131,0.638,100.995,4,anime,anime anime torneo raitai rap (yujiro vs kaku) by megar
5894,5Iy1akoqqAsC9Z1wRQczC2,MegaR,Barbablanca Rap. Leyenda del Mar,Barbablanca Rap. Leyenda del Mar,34,252110,False,0.687,0.922,9,-8.181,0,0.189,0.632,0.0,0.0796,0.311,92.044,4,anime,anime anime barbablanca rap. leyenda del mar by megar
5895,5xpJazNlVwzu4D3AM9aIf4,Darckstar,Garou Miedo Cósmico vs Saitama Rap. Yin Yang,Garou Miedo Cósmico vs Saitama Rap. Yin Yang,34,555007,False,0.707,0.809,1,-6.09,1,0.419,0.435,0.0,0.126,0.622,88.123,4,anime,anime anime garou miedo cósmico vs saitama rap. yin yang by darckstar
5896,7L3KzCJbfcpI17qsMS9WeA,Kballero Rap,Baki vs Mohammad Ali Jr. Torneo Raitai Rap,Baki vs Mohammad Ali Jr. Torneo Raitai Rap,34,165365,False,0.549,0.905,1,-4.344,1,0.333,0.599,0.0,0.307,0.742,87.255,4,anime,anime anime baki vs mohammad ali jr. torneo raitai rap by kballero rap
5897,77Gb2QwhSzHbKO2c3mqGCq,Doblecero,Rap de Uzui,Rap de Uzui,34,238344,False,0.83,0.75,11,-6.056,0,0.0781,0.0899,0.0,0.225,0.564,116.963,4,anime,anime anime rap de uzui by doblecero
5898,7FAjPbS7XPN7o79eqk2rb3,Adlomusic,Thor vs. Lu Bu,Thor vs. Lu Bu,34,259354,False,0.663,0.903,1,-5.288,0,0.131,0.325,0.0,0.153,0.24,93.004,4,anime,anime anime thor vs. lu bu by adlomusic
5899,0Hd5wtv6QZpuAq53922DDL,Bynmc;BenderCat,Sasaki Kojiro vs Poseidón Rap. Superación vs Perfección,Sasaki Kojiro vs Poseidón Rap. Superación vs Perfección,33,366106,False,0.658,0.907,1,-4.429,0,0.3,0.285,3.13e-05,0.0644,0.42,86.776,4,anime,anime anime sasaki kojiro vs poseidón rap. superación vs perfección by bynmc;bendercat
5900,4rAzjtHqpKYZ9bVKMmaQLU,Ikimonogakari,桜咲く街物語,HANABI,53,266440,False,0.447,0.962,7,-2.219,1,0.164,0.0146,0.0,0.076,0.461,167.055,4,anime,anime anime hanabi by ikimonogakari
5901,1m3qFOyT5u01Yd2WBVX0cI,Sukima Switch,LINE,LINE,51,280760,False,0.506,0.875,1,-6.264,1,0.0478,0.017,7.32e-06,0.167,0.306,130.009,3,anime,anime anime line by sukima switch
5902,09Zlx5f0RKF3zTzZg3Shjn,kurochuu.,red swan but it's lofi (attack on titan),red swan but it's lofi (attack on titan),41,156036,False,0.54,0.201,5,-20.203,1,0.0591,0.955,0.948,0.347,0.353,191.969,4,anime,anime anime red swan but it's lofi (attack on titan) by kurochuu.
5903,5pjMkwXntexxWFrk4k0KUx,Tha J-SQUAD;Remix Maniacs,Jiren's Power,Jiren's Power,38,206132,False,0.58,0.823,6,-7.548,1,0.0456,0.0134,0.0867,0.558,0.466,93.713,4,anime,anime anime jiren's power by tha j-squad;remix maniacs
5904,0aAzBVTjeTY83SlwoWCEfv,EGOIST,Departures - Anata Ni Okuru Ai No Uta,エウテルペ,44,228853,False,0.385,0.449,5,-9.432,0,0.0379,0.564,0.00101,0.0818,0.172,179.898,3,anime,anime anime エウテルペ by egoist
5905,4jTagpQbVMfhgJNljUq4w5,Kenma,Fukashigi no Carte (Lofi Version),Fukashigi no Carte - Lofi Version,49,139500,False,0.832,0.316,2,-17.936,1,0.126,0.342,0.32,0.088,0.0972,119.964,4,anime,anime anime fukashigi no carte - lofi version by kenma
5906,2m6jds9zw9x5bgNXZrN4yg,Kensuke Ushio,"A Shape of Light ""A Silent Voice the Movie"" Original Soundtrack",lvs(var),46,85520,False,0.592,0.173,7,-20.698,1,0.0373,0.941,0.972,0.0947,0.433,69.999,4,anime,anime anime lvs(var) by kensuke ushio
5907,3YcAj110g4uErXbaH9C2Xk,Hideki Taniuchi,DEATH NOTE Original Soundtrack Ⅲ,L no Shiso,36,156000,False,0.673,0.497,2,-7.745,1,0.0452,0.0851,0.222,0.0945,0.224,109.963,4,anime,anime anime l no shiso by hideki taniuchi
5908,2kjyC4yM3rCd0wFeRpC5Vk,Musicality;mellowthemanic,Blue Bird (Naruto) [Trap Remix],Blue Bird (Naruto) - Trap Remix,38,189080,False,0.632,0.511,11,-12.663,0,0.0326,0.098,0.878,0.101,0.447,153.028,4,anime,anime anime blue bird (naruto) - trap remix by musicality;mellowthemanic
5909,01fJsWEBJydtBvCkvJLgkI,luvbyrd,path of the wind (my neighbor totoro lofi),path of the wind (my neighbor totoro lofi),42,92837,False,0.653,0.439,5,-13.914,0,0.0511,0.964,0.897,0.157,0.684,148.04,4,anime,anime anime path of the wind (my neighbor totoro lofi) by luvbyrd
5910,161KlKBv120k9vQG7jKIsa,TK from Ling tosite sigure,flowering,white silence (album version),44,418213,False,0.36,0.355,0,-11.509,1,0.0289,0.941,0.427,0.28,0.224,170.09,4,anime,anime anime white silence (album version) by tk from ling tosite sigure
5911,1calxl7TPBgr0E11lI9uD8,JUNNA,Here,Here,51,263693,False,0.594,0.801,7,-4.14,1,0.0459,0.483,0.0,0.196,0.594,108.071,3,anime,anime anime here by junna
5912,3D5B8RSPVvh7jBzxgEUJZH,Kensuke Ushio,DEVILMAN crybaby (Original Soundtrack),"D.V.M.N. -Theme From ""DEVILMAN crybaby""-",43,214493,False,0.51,0.844,7,-7.975,1,0.0563,0.0346,0.936,0.116,0.416,99.928,3,anime,"anime anime d.v.m.n. -theme from ""devilman crybaby""- by kensuke ushio"
5913,3zQB2MTEfUSVoq58x2mGSC,Musicality,Enemy (Drill Remix),Enemy - Drill Remix,32,158839,False,0.66,0.489,7,-11.3,1,0.0758,0.0349,0.434,0.114,0.304,77.028,4,anime,anime anime enemy - drill remix by musicality
5914,3hZcM1k594IRqVdEmADsew,KOHTA YAMAMOTO,Attack on Titan The Final Season Original Soundtrack,Zeek's Plan,40,227000,False,0.515,0.488,7,-14.085,0,0.0323,0.191,0.941,0.078,0.0344,132.015,4,anime,anime anime zeek's plan by kohta yamamoto
5915,1WnKw9yOKxYJP1SImJjaLJ,Samuel Kim,Nirvana: Epic Collection,Something In The Way,38,226581,False,0.239,0.419,1,-9.635,1,0.0314,0.188,0.188,0.112,0.0379,102.709,4,anime,anime anime something in the way by samuel kim
5916,1ezwbmmrYZVfXVLEoiqLnk,佐々木恵梨,TVアニメ『シュタインズ・ゲート ゼロ』オリジナル・サウンドトラック,GATE OF STEINER,43,254773,False,0.409,0.612,2,-6.437,0,0.0361,0.199,9.36e-06,0.144,0.367,147.886,4,anime,anime anime gate of steiner by 佐々木恵梨
5917,5a3Q6vyaCNMtpQ5a1wnofp,Rei Yasuda,Will,Mirror,52,236586,False,0.517,0.916,6,-3.831,0,0.0684,0.000929,0.0,0.208,0.471,127.03,4,anime,anime anime mirror by rei yasuda
5918,6Wg8f0n0KsKJNhwWOYjjYo,Celestial Alignment,Precious Moments,Heading Home,56,181636,False,0.724,0.112,11,-24.477,0,0.0349,0.658,0.853,0.116,0.157,109.948,4,anime,anime anime heading home by celestial alignment
5919,31JTXeMPpFFgJeYpGP5xxE,Samuel Kim,Raiden Shogun Theme (Judgement of Euthymia),Raiden Shogun Theme (Judgement of Euthymia),42,235864,False,0.263,0.586,7,-9.08,1,0.0421,0.209,0.89,0.191,0.125,144.009,4,anime,anime anime raiden shogun theme (judgement of euthymia) by samuel kim
5920,5cfw9eSnw5oIRZlYfHyXBv,Rustage;CG5,Love (Gaara Rap) [feat. Cg5],Love (Gaara Rap) [feat. Cg5],36,222651,False,0.753,0.677,3,-6.916,0,0.124,0.296,0.0,0.1,0.334,139.997,4,anime,anime anime love (gaara rap) [feat. cg5] by rustage;cg5
5921,0essQdYYWaolOQq1MfVZ2o,LiSA,NEW ME,NEW ME,53,261238,False,0.274,0.719,8,-5.459,1,0.173,0.00386,2.03e-06,0.0715,0.281,185.038,4,anime,anime anime new me by lisa
5922,4CoTazwZS0VXFHgqgmVT85,Yugo Kanno,JOJO'S BIZARRE ADVENTURE -Golden Wind O.S.T vol.3 Finare,Uragirimonono Requiem - Diavolo Ver.,50,224426,False,0.374,0.92,1,-4.584,0,0.232,0.0264,0.0,0.153,0.365,167.946,4,anime,anime anime uragirimonono requiem - diavolo ver. by yugo kanno
5923,3QrRKBM0VEI2aVIW29Fkp2,Aimer,星の消えた夜に,Blind to you (Remaster for 星の消えた夜に 2022),48,281560,False,0.502,0.488,10,-8.125,0,0.0304,0.145,8.06e-06,0.102,0.42,81.01,4,anime,anime anime blind to you (remaster for 星の消えた夜に 2022) by aimer
5924,6tymkf3mb3JJxqd7wRS05t,Rustage;Shwabadi,Change the World (Obito Rap) [feat. Shwabadi],Change the World (Obito Rap) [feat. Shwabadi],36,194346,False,0.696,0.562,4,-8.789,0,0.114,0.591,0.0,0.332,0.368,110.176,4,anime,anime anime change the world (obito rap) [feat. shwabadi] by rustage;shwabadi
5925,7mMshfkGDVQTjn03tvSlwI,いとうかなこ,STEINS;GATE SYMPHONIC REUNION,Hacking to the Gate - symphonic ver.,47,258360,False,0.416,0.614,9,-7.044,0,0.0392,0.727,0.156,0.274,0.301,80.371,4,anime,anime anime hacking to the gate - symphonic ver. by いとうかなこ
5926,0lZ1SU9lES6W7y10LCMS9o,Rustage;Shofu;Shwabadi;Connor Quest!;Breeton Boi;954mari;PE$O PETE;Shao Dow;Lex Bratcher;Louverture;Khantrast,Supernova,Supernova,45,325714,True,0.834,0.889,9,-4.504,0,0.294,0.461,0.0,0.0906,0.749,140.078,4,anime,anime anime supernova by rustage;shofu;shwabadi;connor quest!;breeton boi;954mari;pe$o pete;shao dow;lex bratcher;louverture;khantrast
5927,1yn5VIHdxIlVMPRdQzR2sm,Evan Call,VIOLET EVERGARDEN: Automemories,Across the Violet Sky,46,164986,False,0.307,0.233,11,-15.382,1,0.0452,0.977,0.798,0.0871,0.128,83.851,4,anime,anime anime across the violet sky by evan call
5928,6e5GvWg3K0qdhx3y9Si2mn,ドリーミング,それいけ!アンパンマン ベストヒット'13,ドレミファアンパンマン,33,213000,False,0.802,0.678,0,-4.893,1,0.0307,0.448,2.64e-05,0.273,0.966,125.007,4,anime,anime anime ドレミファアンパンマン by ドリーミング
5929,6fmJ51HRXJx6YVhzv5aSAW,Rustage;Fabvl,Bleed Gray (Akatsuki Rap),Bleed Gray (Akatsuki Rap),42,206896,True,0.662,0.728,1,-8.928,1,0.407,0.442,0.0,0.121,0.386,145.059,4,anime,anime anime bleed gray (akatsuki rap) by rustage;fabvl
5930,4CcLHdPVxsePAnX7NzfgxT,Jake Eaw,"Spring 2021 Anime Piano, Vol. 2",Hands Up To The Sky,45,80419,False,0.51,0.269,4,-18.953,1,0.0404,0.957,0.955,0.111,0.26,98.006,4,anime,anime anime hands up to the sky by jake eaw
5931,38gqeaSyRwk64S9Xf1xDzD,Otaku,Anime Lofi Vol. 1,The Hero (One Punch Man),52,101151,False,0.744,0.158,10,-11.529,0,0.043,0.231,0.852,0.104,0.112,140.19,4,anime,anime anime the hero (one punch man) by otaku
5932,1f5BjEw9fvPClahjx7fQlr,Rustage;Ben Schuller,Tangled in the Web (Spider-Man Rap),Tangled in the Web (Spider-Man Rap),42,219375,False,0.79,0.772,6,-5.235,0,0.263,0.382,0.0,0.0805,0.39,128.006,4,anime,anime anime tangled in the web (spider-man rap) by rustage;ben schuller
5933,4G9X7CZFiwfG2P99sIaaK2,Kato,Anime & Chill,A Cruel Angel's Thesis (Evangelion),45,110598,False,0.732,0.151,0,-15.732,0,0.0368,0.856,0.929,0.11,0.339,90.009,4,anime,anime anime a cruel angel's thesis (evangelion) by kato
5934,6RUX5K6qWYa4a37L3BGeRP,Ricardo Silva,La Última Batalla,"La Última Batalla - Ultimatte Battle, Ultra Instinct Goku - Jiren",33,160496,False,0.339,0.551,7,-9.123,0,0.0345,0.00925,0.000654,0.461,0.424,82.935,4,anime,"anime anime la última batalla - ultimatte battle, ultra instinct goku - jiren by ricardo silva"
5935,2eLA6GJ3yhP49zZEXbBXdw,WANDS,カナリア鳴いた頃に,Brand New Love [WANDS 第 5 期 ver.],32,295653,False,0.61,0.854,10,-5.48,0,0.0395,0.0106,0.0,0.187,0.578,112.012,4,anime,anime anime brand new love [wands 第 5 期 ver.] by wands
5936,3NbcxD3uC4aDsv87lwK1WM,Taku Iwasaki,JOJO'S BIZARRE ADVENTURE -O.S.T Battle Tendency [Musik],Overdrive,51,226706,False,0.576,0.822,1,-8.456,1,0.11,0.000909,0.537,0.11,0.193,134.981,4,anime,anime anime overdrive by taku iwasaki
5937,1lac210B4urs5UEVea8uym,IA,Scrambled eggs,Reason for singing,0,295866,False,0.414,0.919,4,-2.475,1,0.069,0.00182,0.000136,0.387,0.643,148.116,4,anime,anime anime reason for singing by ia
5938,620KT2uyy5Pd9vjaPGdPzH,[Alexandros],I Wanna Go To Hawaii,Cat 2,32,241173,True,0.554,0.896,4,-4.492,0,0.0817,0.00128,8.34e-06,0.0353,0.519,97.472,4,anime,anime anime cat 2 by [alexandros]
5939,0pA3eltAK1kFvoaN7nV50a,WANDS,BURN THE SECRET,David Bowieのように,32,231813,False,0.537,0.902,1,-4.965,0,0.0596,0.0213,0.0,0.364,0.499,129.963,4,anime,anime anime david bowieのように by wands
